FIRST,LAST,START,minAt*,Gpred(minAt*),maxAt*,Gpred(maxAt*),n_0*,Cpred_min(n_0*),n_1*,Cpred_max(n_1*),n_geom,<COUNT>*,Cpred_avg,n_v,Calign_min(n_v),n_u,Calign_max(n_u),n_a,CboundMin(n_a),n_b,CboundMax(n_b),jitter
285285,300299,(13#)19/2,285287,2406.057,285285,9881.467,300299,2.661375,285285,10.93048147,292696,3725.011372,4.031488158,296137,2.309336,285285,10.94908676,285287,1.956421,285285,11.84642456,0.347652
300300,315314,(13#)10,300301,2512.038,314160,9895.594,315313,2.661288,300300,10.32287406,307715,3884.925199,4.031295577,300946,2.313073,300300,10.34099125,300301,1.981105,300300,11.09614363,0.348927
315315,330329,(13#)21/2,315334,2617.408,329175,10216.451,330329,2.661205,315315,10.32253710,322735,4043.812282,4.031208149,315466,2.324920,315315,10.33979295,315334,2.003717,315315,11.06904732,0.336519
330330,345344,(13#)11,330331,2721.775,330330,10557.161,345329,2.661127,330330,10.32221960,337754,4201.566920,4.031051847,331172,2.336779,330330,10.33892379,330331,2.024416,330330,11.04415154,0.325157
345345,360359,(13#)23/2,345346,2825.622,345345,11481.766,360337,2.661053,345345,10.81343727,352772,4358.374753,4.030953877,345692,2.346768,345345,10.82958496,345346,2.043544,345345,11.48679360,0.314669
360360,375374,(13#)12,360362,2928.817,373065,12109.762,375373,2.660982,373065,10.68568261,367790,4514.203446,4.030833042,360511,2.356578,373065,10.70244483,360362,2.061234,373065,11.27955561,0.304967
375375,390389,(13#)25/2,375391,3031.474,375375,11757.991,390389,2.660914,375375,10.32135581,382808,4669.144114,4.030730285,375526,2.365134,375375,10.33628040,375391,2.077661,375375,10.98021424,0.295958
390390,405404,(13#)13,390391,3133.369,390390,12153.648,405401,2.660850,390390,10.32109578,397826,4823.259916,4.030660352,391387,2.373908,390390,10.33567358,390391,2.092933,390390,10.96183979,0.287587
405405,420419,(13#)27/2,405407,3234.819,405405,12547.093,420419,2.660788,405405,10.32084621,412844,4976.495499,4.030544137,406766,2.382368,405405,10.33502463,405407,2.107207,405405,10.94468280,0.279766
420420,435434,(13#)14,420421,3335.726,431970,12944.117,435427,2.660728,420420,10.32060646,427861,5128.928394,4.030419412,421066,2.388902,420420,10.33440433,420421,2.120565,420420,10.92861678,0.272449
435435,450449,(13#)29/2,435437,3436.140,435435,13821.603,450431,2.660671,435435,10.70261344,442878,5280.716907,4.030381458,435586,2.395233,435435,10.71603827,435437,2.133099,435435,11.29546968,0.265584
450450,465464,(13#)15,450451,3536.055,451605,14079.831,465463,2.660617,451605,10.57131934,457895,5431.716508,4.030292614,451006,2.401863,451605,10.58338889,450451,2.144881,451605,11.01942988,0.259132
465465,480479,(13#)31/2,465469,3635.531,465465,14587.573,480463,2.660564,465465,10.67580632,472912,5581.988179,4.030181652,465616,2.409115,465465,10.68848058,465469,2.155986,465465,11.24183991,0.253052
480480,495494,(13#)16,480484,3734.570,480480,14485.381,495491,2.660513,480480,10.31974148,487929,5731.672653,4.030130253,482401,2.414297,480480,10.33212621,480499,2.166476,480480,10.87338563,0.247310
495495,510509,(13#)33/2,495511,3833.194,504735,15356.024,510481,2.660464,504735,10.49286298,502946,5880.639009,4.030027278,495932,2.419235,504735,10.50694588,495511,2.176384,504735,10.87727956,0.241887
510510,525524,(17#),510518,3931.319,510510,16265.058,524288,2.660415,510510,11.00731275,517963,6029.083728,4.029992365,511507,2.424168,510510,11.01897614,510518,2.185772,510510,11.65820051,0.236752
525525,540539,(13#)35/2,525529,4029.039,533715,15924.334,540539,2.660371,533715,10.37804023,532979,6176.810784,4.029878868,526367,2.428819,533715,10.42869000,525529,2.194671,525525,10.83941148,0.231881
540540,555554,(13#)18,540541,4126.394,540540,16005.382,555523,2.660326,540540,10.31899420,547996,6324.087421,4.029849740,541186,2.433772,540540,10.33025290,540541,2.203132,540540,10.82920917,0.227251
555555,570569,(13#)37/2,555557,4223.401,569415,16961.704,570569,2.660283,555555,10.61364589,563012,6470.697733,4.029752817,557476,2.438042,555555,10.62468153,555557,2.211185,555555,11.11432361,0.222846
570570,585584,(13#)19,570574,4320.068,570570,17742.145,585581,2.660242,570570,10.92563636,578028,6616.880701,4.029727308,571841,2.442181,570570,10.93629474,570574,2.218864,570570,11.47099768,0.218648
585585,600599,(13#)39/2,585587,4416.329,596505,17371.474,600577,2.660201,585585,10.31849508,593044,6762.446743,4.029645472,587296,2.446222,596505,10.34784007,585587,2.226177,585585,10.80141593,0.214646
600600,615614,(13#)20,600601,4512.272,608685,17905.428,615607,2.660162,608685,10.43685650,608061,6907.519268,4.029574131,600947,2.449468,608685,10.44697372,600601,2.233168,608685,10.82813280,0.210822
615615,630629,(13#)41/2,615617,4607.898,615615,18331.261,630613,2.660123,615615,10.58275446,623077,7052.118345,4.029515339,616261,2.453248,615615,10.59291253,615617,2.239854,615615,11.04947536,0.207166
630630,645644,(13#)21,630659,4703.369,636405,18504.641,645641,2.660086,636405,10.38542014,638093,7196.287334,4.029484277,631186,2.456824,636405,10.39660103,630659,2.246265,630630,10.77717767,0.203660
645645,660659,(13#)43/2,645647,4798.188,645645,19065.005,660659,2.660050,645645,10.56955020,653109,7339.911967,4.029409407,647357,2.460180,645645,10.57925831,645647,2.252386,645645,11.02142555,0.200313
660660,675674,(13#)22,660661,4892.870,672945,19192.320,675643,2.660015,660660,10.31775367,668125,7483.091343,4.029340106,662657,2.463374,660660,10.32732307,660661,2.258268,660660,10.76265978,0.197097
675675,690689,(13#)45/2,675706,4987.467,680295,19535.852,690689,2.659980,680295,10.35943223,683141,7625.853692,4.029284411,677036,2.466406,680295,10.37041010,675713,2.263929,675675,10.75583284,0.194002
690690,705704,(13#)23,690692,5081.408,690690,20648.093,705689,2.659947,690690,10.80879355,698157,7768.294780,4.029284642,690841,2.469069,690690,10.81805642,690719,2.269353,690690,11.21811876,0.191036
705705,720719,(13#)47/2,705706,5175.218,705705,20519.540,720703,2.659914,705705,10.54662963,713172,7910.161178,4.029203343,706547,2.472107,705705,10.55565336,705713,2.274565,705705,10.97223010,0.188186
720720,735734,(13#)24,720724,5268.810,726495,20693.235,735733,2.659882,726495,10.37613560,728188,8051.681726,4.029154534,721562,2.474777,726495,10.38614973,720743,2.279594,720720,10.73687423,0.185436
735735,750749,(13#)49/2,735739,5362.076,746130,21791.074,750749,2.659851,746130,10.68115151,743204,8192.797868,4.029102586,739021,2.477650,746130,10.69171581,735739,2.284428,746130,11.04592375,0.182793
750750,765764,(13#)25,750769,5455.205,750750,21159.128,765763,2.659821,750750,10.31698454,758220,8333.526786,4.029051367,752111,2.479834,750750,10.32565027,750769,2.289099,750750,10.72536427,0.180239
765765,780779,(17#)3/2,765767,5547.885,765765,22953.594,780733,2.659791,765765,11.00465781,773236,8473.913968,4.029017993,766321,2.482134,765765,11.01306526,765767,2.293596,765765,11.48634445,0.177781
780780,795794,(13#)26,780782,5640.439,780780,21877.961,795793,2.659762,780780,10.31675112,788251,8613.858307,4.028950340,781127,2.484678,780780,10.32510548,780782,2.297946,780780,10.71464305,0.175404
795795,810809,(13#)53/2,795797,5732.723,795795,22671.941,810809,2.659733,795795,10.51892550,803267,8753.546510,4.028932038,797156,2.487171,795795,10.52717454,795797,2.302141,795795,10.91184023,0.173108
810810,825824,(13#)27,810814,5824.814,823515,22744.130,825821,2.659705,810810,10.31652871,818283,8892.843079,4.028895494,810961,2.489123,810810,10.32467817,810814,2.306204,810810,10.70463072,0.170888
825825,840839,(13#)55/2,825827,5916.622,825825,22949.249,840839,2.659678,825825,10.31642083,833298,9031.804441,4.028863403,826381,2.491130,825825,10.32433220,825827,2.310126,825825,10.69986780,0.168741
840840,855854,(13#)28,840841,6008.227,844305,23424.492,855851,2.659651,844305,10.33306561,848314,9170.298818,4.028774824,842551,2.493245,844305,10.34263921,840841,2.313925,840840,10.69525512,0.166663
855855,870869,(13#)57/2,855857,6099.623,855855,25050.780,870853,2.659625,855855,10.92304735,863329,9308.610563,4.028752210,861506,2.495765,855855,10.93082432,855857,2.317606,855855,11.32964677,0.164650
870870,885884,(13#)29,870871,6190.793,870870,24902.110,885883,2.659600,870870,10.69818857,878345,9446.558594,4.028712158,871021,2.497286,870870,10.70588237,870871,2.321171,870870,11.06826141,0.162699
885885,900899,(13#)59/2,885889,6281.776,885885,24793.020,900869,2.659574,885885,10.49699368,893360,9584.324369,4.028728670,886036,2.498844,885885,10.50443016,885889,2.324629,885885,10.86323913,0.160808
900900,915914,(13#)30,900902,6372.536,903210,25374.612,915911,2.659550,903210,10.56697357,908376,9721.504662,4.028630039,902611,2.500810,903210,10.57622688,900902,2.327985,903210,10.85112369,0.158973
915915,930929,(13#)61/2,915917,6463.078,915915,25493.730,930911,2.659525,915915,10.49066203,923391,9858.600107,4.028623331,919916,2.502835,915915,10.49802501,915917,2.331236,915915,10.84906762,0.157193
930930,945944,(13#)31,930931,6553.430,930930,26295.870,945943,2.659502,930930,10.67143888,938407,9995.230930,4.028549164,931576,2.504376,930930,10.67873080,930931,2.334395,930930,11.02607289,0.155464
945945,960959,(13#)63/2,945949,6643.611,945945,25769.039,960941,2.659478,945945,10.31563219,953422,10131.703031,4.028529725,946382,2.506062,945945,10.32284140,945949,2.337465,945945,10.66664513,0.153784
960960,975974,(13#)32,960961,6733.566,960960,26118.050,975967,2.659455,960960,10.31554150,968438,10267.939639,4.028530085,961397,2.507373,960960,10.32258552,960961,2.340447,960960,10.66301334,0.152152
975975,990989,(13#)65/2,975977,6823.357,975975,26466.281,990989,2.659433,975975,10.31545274,983453,10403.733690,4.028467524,976322,2.508964,975975,10.32244588,975977,2.343347,975975,10.65948178,0.150564
990990,1006004,(13#)33,991009,6913.060,990990,26813.855,1006003,2.659411,990990,10.31536589,998469,10539.281307,4.028417807,994276,2.510791,990990,10.32229966,991009,2.346171,990990,10.65604520,0.149018
1006005,1021019,(13#)67/2,1006007,7002.380,1009470,27698.470,1021019,2.659389,1009470,10.48862638,1013484,10674.587669,4.028380384,1006651,2.511966,1009470,10.49721198,1006007,2.348913,1006005,10.81139664,0.147517
1021020,1036034,(17#)2,1021036,7091.735,1021020,29340.649,1036027,2.659368,1021020,11.00287541,1028500,10809.774812,4.028398061,1022291,2.513457,1021020,11.00953850,1021043,2.351588,1021020,11.39376848,0.146052
1036035,1051049,(13#)69/2,1036039,7180.705,1036035,29178.615,1048576,2.659347,1036035,10.80630875,1043515,10944.469597,4.028329961,1036877,2.514840,1036035,10.81296950,1036039,2.354187,1036035,11.11649206,0.144628
1051050,1066064,(13#)35,1051051,7269.586,1051050,28197.162,1066063,2.659326,1051050,10.31503181,1058530,11079.029755,4.028307885,1056052,2.516568,1051050,10.32164411,1051051,2.356721,1051050,10.64317457,0.143240
1066065,1081079,(13#)71/2,1066067,7358.323,1066065,28954.944,1081079,2.659306,1066065,10.46444377,1073546,11213.270018,4.028261949,1067426,2.517602,1066065,10.47100048,1066067,2.359192,1066065,10.78965101,0.141887
1081080,1096094,(13#)36,1081082,7446.902,1081080,28884.854,1096079,2.659286,1081080,10.31487264,1088561,11347.362757,4.028252612,1082351,2.518847,1081080,10.32123906,1081097,2.361602,1081080,10.63721709,0.140566
1096095,1111109,(13#)73/2,1096097,7535.291,1096095,29639.381,1111091,2.659266,1096095,10.46007390,1103576,11481.177881,4.028231385,1097806,2.520199,1096095,10.46643438,1096097,2.363949,1096095,10.77962643,0.139280
1111110,1126124,(13#)37,1111114,7623.560,1119195,30804.190,1126093,2.659247,1119195,10.67872565,1118592,11614.557120,4.028142870,1111457,2.521273,1119195,10.68491768,1111114,2.366243,1119195,10.95739536,0.138023
1126125,1141139,(13#)75/2,1126154,7711.791,1138830,30622.878,1141139,2.659227,1138830,10.45890051,1133607,11748.010718,4.028162763,1126771,2.522588,1138830,10.46628212,1126159,2.368480,1138830,10.72824385,0.136795
1141140,1156154,(13#)38,1141148,7799.612,1141140,32032.328,1156151,2.659209,1141140,10.92130907,1148622,11881.124574,4.028145368,1141291,2.523775,1141140,10.92736815,1141171,2.370663,1141140,11.25336787,0.135598
1156155,1171169,(13#)77/2,1156157,7887.328,1156155,30593.201,1171133,2.659190,1156155,10.31449679,1163638,12013.948465,4.028107716,1156711,2.524836,1156155,10.32058332,1156157,2.372790,1156155,10.62353366,0.134432
1171170,1186184,(13#)39,1171174,7974.982,1171170,30933.120,1186181,2.659172,1171170,10.31442529,1178653,12146.501430,4.028055812,1171517,2.525927,1171170,10.32048289,1171189,2.374874,1171170,10.62098460,0.133288
1186185,1201199,(13#)79/2,1186204,8062.563,1186185,31678.547,1201183,2.659154,1186185,10.44830720,1193668,12278.947679,4.028042737,1189757,2.527257,1186185,10.45432460,1186217,2.376910,1186185,10.75244569,0.132171
1201200,1216214,(13#)40,1201201,8149.766,1201200,31611.191,1216213,2.659136,1201200,10.31428458,1208684,12411.142980,4.028019201,1203121,2.528273,1201200,10.32024596,1201201,2.378894,1201200,10.61605623,0.131082
1216215,1231229,(13#)81/2,1216216,8237.012,1217370,32342.915,1231229,2.659119,1217370,10.43276504,1223699,12543.141989,4.028002081,1217212,2.529198,1217370,10.43796326,1216249,2.380842,1217370,10.69266464,0.130013
1231230,1246244,(13#)41,1231231,8324.008,1231230,33114.913,1246243,2.659101,1231230,10.57861374,1238714,12674.814200,4.027948855,1231577,2.530170,1231230,10.58442980,1231231,2.382738,1231230,10.87580784,0.128972
1246245,1261259,(13#)83/2,1246247,8410.925,1246245,33026.891,1261259,2.659084,1246245,10.44141593,1253730,12806.452305,4.027951637,1249531,2.531368,1246245,10.44719860,1246247,2.384597,1246245,10.73639581,0.127951
1261260,1276274,(13#)42,1261261,8497.694,1272810,33436.397,1276271,2.659067,1272810,10.38137721,1268745,12937.614270,4.027870312,1262621,2.532221,1272810,10.38855058,1261261,2.386416,1272810,10.62415373,0.126952
1276275,1291289,(17#)5/2,1276279,8584.350,1276275,35516.539,1291271,2.659051,1276275,11.00154720,1283760,13068.956406,4.027908625,1276712,2.533172,1276275,11.00712587,1276279,2.388196,1276275,11.33507004,0.125974
1291290,1306304,(13#)43,1291294,8670.869,1291290,34452.620,1306289,2.659035,1291290,10.56544487,1298775,13199.733199,4.027834622,1293287,2.534158,1291290,10.57103849,1291294,2.389941,1291290,10.85405958,0.125016
1306305,1321319,(13#)87/2,1306306,8757.226,1306305,35225.369,1321319,2.659018,1306305,10.69581686,1313791,13330.716062,4.027883809,1309591,2.535155,1306305,10.70137600,1306313,2.391645,1306305,10.98213886,0.124078
1321320,1336334,(13#)44,1321322,8843.476,1322685,34897.703,1336333,2.659003,1322685,10.48362898,1328806,13461.056853,4.027798078,1322681,2.535940,1322685,10.49446376,1321322,2.393318,1322685,10.71045753,0.123160
1336335,1351349,(13#)89/2,1336337,8929.579,1336335,35033.985,1351327,2.658987,1336335,10.43224742,1343821,13591.440193,4.027783728,1336486,2.536791,1336335,10.43762539,1336337,2.394952,1336335,10.71488405,0.122260
1351350,1366364,(13#)45,1351373,9015.690,1354815,35899.291,1366349,2.658971,1354815,10.56464386,1358836,13721.619309,4.027765219,1352347,2.537731,1354815,10.57157110,1351373,2.396558,1354815,10.78716963,0.121376
1366365,1381379,(13#)91/2,1366367,9101.435,1366365,35302.467,1381349,2.658956,1366365,10.31357855,1373851,13851.529672,4.027723314,1369651,2.538821,1366365,10.31894053,1366367,2.398127,1366365,10.59242696,0.120513
1381380,1396394,(13#)46,1381381,9187.173,1381380,37331.979,1396393,2.658941,1381380,10.80463901,1388867,13981.444542,4.027736534,1383301,2.539517,1381380,10.80997571,1381381,2.399667,1381380,11.06149328,0.119665
1396395,1411409,(13#)93/2,1396396,9272.821,1396395,37207.400,1411387,2.658926,1396395,10.66909708,1403882,14111.012061,4.027702221,1396546,2.540146,1396395,10.67425487,1396411,2.401179,1396395,10.94428355,0.118833
1411410,1426424,(13#)47,1411411,9358.296,1411410,37105.464,1426393,2.658911,1411410,10.54258966,1418897,14240.335759,4.027650591,1411847,2.540932,1411410,10.54778633,1411411,2.402658,1411410,10.81602809,0.118018
1426425,1441439,(13#)95/2,1426427,9443.685,1426425,38784.689,1441439,2.658897,1426425,10.92001320,1433912,14369.759505,4.027677589,1426772,2.541764,1426425,10.92519085,1426427,2.404111,1426425,11.20493732,0.117218
1441440,1456454,(13#)48,1441448,9529.039,1452990,37427.504,1456451,2.658882,1452990,10.37217927,1448928,14498.719566,4.027623899,1442086,2.542713,1452990,10.37867695,1441459,2.405537,1452990,10.60874174,0.116432
1456455,1471469,(13#)97/2,1456456,9614.151,1456455,37683.538,1471447,2.658868,1456455,10.42179375,1463943,14627.704424,4.027625683,1456606,2.543251,1456455,10.42691811,1456501,2.406938,1456455,10.69012439,0.115660
1471470,1486484,(13#)49,1471478,9699.189,1471470,37620.872,1486451,2.658854,1471470,10.31317853,1478958,14756.355729,4.027583054,1471907,2.543990,1471470,10.31819507,1471487,2.408307,1471470,10.57986902,0.114905
1486485,1501499,(13#)99/2,1486493,9784.102,1492260,39420.748,1501499,2.658840,1492260,10.67709497,1493973,14884.951591,4.027571910,1486832,2.544774,1492260,10.68304328,1486493,2.409653,1492260,10.90944807,0.114162
1501500,1516514,(13#)50,1501501,9868.876,1514205,39205.283,1516513,2.658826,1514205,10.48635334,1508988,15013.196706,4.027511758,1507657,2.545731,1514205,10.49235801,1501501,2.410974,1514205,10.68536648,0.113433
1516515,1531529,(13#)101/2,1516531,9953.665,1516515,38997.758,1531499,2.658813,1516515,10.41718872,1524004,15141.515616,4.027516175,1517161,2.546152,1516515,10.42215334,1516531,2.412274,1516515,10.67913510,0.112716
1531530,1546544,(17#)3,1531534,10038.207,1531530,41531.665,1546537,2.658799,1531530,11.00049541,1539019,15269.751701,4.027541361,1533956,2.546932,1531530,11.00532122,1531549,2.413549,1531530,11.29416949,0.112012
1546545,1561559,(13#)103/2,1546547,10122.671,1546545,39652.373,1561559,2.658786,1546545,10.41502046,1554034,15397.427723,4.027461824,1546892,2.547613,1546545,10.41986813,1546547,2.414800,1546545,10.67394258,0.111322
1561560,1576574,(13#)52,1561564,10207.091,1561560,39590.952,1576571,2.658773,1561560,10.31286079,1569049,15525.239381,4.027460253,1566716,2.548379,1561560,10.31769597,1561577,2.416031,1561560,10.57031000,0.110641
1576575,1591589,(13#)105/2,1576579,10291.343,1576575,39917.823,1591589,2.658760,1576575,10.31280992,1584064,15652.750379,4.027421849,1577221,2.548834,1576575,10.31762586,1576579,2.417238,1576575,10.56881175,0.109974
1591590,1606604,(13#)53,1591594,10375.530,1591590,41033.448,1606603,2.658747,1591590,10.51497078,1599079,15780.468789,4.027476497,1592861,2.549496,1591590,10.51964416,1591594,2.418428,1591590,10.76954964,0.109318
1606605,1621619,(13#)107/2,1606622,10459.675,1606605,40956.800,1621619,2.658734,1606605,10.41092631,1614095,15907.405493,4.027371370,1606952,2.550292,1606605,10.41562358,1606639,2.419596,1606605,10.66410642,0.108671
1621620,1636634,(13#)54,1621621,10543.543,1621620,40896.144,1636627,2.658722,1621620,10.31266060,1629110,16034.659730,4.027386090,1626622,2.550986,1621620,10.31735037,1621621,2.420741,1621620,10.56446511,0.108037
1636635,1651649,(13#)109/2,1636637,10627.419,1636635,41606.682,1651621,2.658710,1636635,10.40899143,1644125,16161.669981,4.027377116,1637996,2.551409,1636635,10.41366500,1636637,2.421869,1636635,10.65944334,0.107413
1651650,1666664,(13#)55,1651654,10711.215,1651650,41546.392,1666657,2.658697,1651650,10.31256387,1659140,16288.469872,4.027353062,1652921,2.552043,1651650,10.31707010,1651667,2.422980,1651650,10.56168516,0.106798
1666665,1681679,(13#)111/2,1666694,10795.027,1666665,43067.230,1681679,2.658685,1666665,10.60715947,1674155,16415.107402,4.027325732,1667507,2.552632,1666665,10.61171445,1666711,2.424073,1666665,10.85497167,0.106193
1681680,1696694,(13#)56,1681682,10878.453,1688610,42413.465,1696693,2.658673,1688610,10.32921553,1689170,16541.629142,4.027306139,1684966,2.553318,1688610,10.33428519,1681703,2.425144,1681680,10.55899344,0.105600
1696695,1711709,(13#)113/2,1696697,10961.921,1708245,43366.121,1711687,2.658661,1708245,10.45667512,1704185,16667.946040,4.027272247,1700267,2.553793,1708245,10.46251681,1696697,2.426198,1708245,10.67437267,0.105016
1711710,1726724,(13#)57,1711714,11045.330,1711710,45362.495,1726693,2.658649,1711710,10.91898631,1719201,16794.362450,4.027296835,1714072,2.554358,1711710,10.92349686,1711714,2.427239,1711710,11.17115628,0.104440
1726725,1741739,(13#)115/2,1726726,11128.605,1726725,45220.898,1741723,2.658637,1726725,10.80339350,1734216,16920.357861,4.027254381,1728997,2.554859,1726725,10.80781255,1726729,2.428259,1726725,11.02651304,0.103873
1741740,1756754,(13#)58,1741741,11211.791,1741740,45098.808,1756747,2.658626,1741740,10.69422112,1749231,17046.336119,4.027241586,1743737,2.555402,1741740,10.69864511,1741741,2.429265,1741740,10.93554363,0.103315
1756755,1771769,(13#)117/2,1756774,11295.010,1763580,44680.893,1771751,2.658614,1763580,10.48206782,1764246,17172.088363,4.027208440,1760327,2.556071,1763580,10.49930671,1756787,2.430256,1763580,10.67463847,0.102765
1771770,1786784,(13#)59,1771778,11377.965,1771770,44906.745,1786781,2.658603,1771770,10.49311119,1779261,17297.849386,4.027209681,1773131,2.556441,1771770,10.49750371,1771787,2.431230,1771770,10.73232464,0.102224
1786785,1801799,(17#)7/2,1786787,11460.844,1786785,47417.724,1801781,2.658592,1786785,10.99962821,1794276,17423.524265,4.027222141,1787341,2.556943,1786785,11.00389730,1786787,2.432188,1786785,11.26385486,0.101692
1801800,1816814,(13#)60,1801804,11543.717,1806420,45966.416,1816813,2.658581,1806420,10.56307655,1809291,17548.531884,4.027112308,1805227,2.557671,1806420,10.56858523,1801817,2.433134,1806420,10.75256082,0.101167
1816815,1831829,(13#)121/2,1816831,11626.505,1826055,45814.345,1831811,2.658570,1826055,10.43056730,1824307,17674.125652,4.027167931,1820387,2.558213,1826055,10.43637652,1816831,2.434064,1826055,10.64159065,0.100650
1831830,1846844,(13#)61,1831831,11709.083,1831830,46186.809,1846843,2.658559,1831830,10.48680193,1839322,17799.235791,4.027142884,1832476,2.558527,1831830,10.49108233,1831831,2.434979,1831830,10.72150357,0.100141
1846845,1861859,(13#)123/2,1846847,11791.662,1846845,46910.042,1861859,2.658548,1846845,10.57638925,1854337,17924.337043,4.027145418,1849052,2.559012,1846845,10.58054851,1846847,2.435881,1846845,10.81000454,0.099639
1861860,1876874,(13#)62,1861861,11874.145,1865325,47759.187,1876859,2.658537,1865325,10.67587830,1869352,18049.057554,4.027091812,1862857,2.559508,1865325,10.68150221,1861861,2.436770,1861860,10.90004608,0.099145
1876875,1891889,(13#)125/2,1876876,11956.573,1876875,46376.867,1891889,2.658526,1876875,10.31189578,1884367,18173.871508,4.027088048,1877222,2.559956,1876875,10.31607249,1876894,2.437648,1876875,10.54338547,0.098656
1891890,1906904,(13#)63,1891898,12038.918,1891890,46696.190,1906889,2.658516,1891890,10.31185474,1899382,18298.570929,4.027086884,1898606,2.560570,1891890,10.31602595,1891907,2.438509,1891890,10.54230446,0.098176
1906905,1921919,(13#)127/2,1906909,12121.119,1906905,47391.260,1921919,2.658505,1906905,10.39430840,1914397,18422.878271,4.027027538,1907056,2.560871,1906905,10.39833165,1906909,2.439358,1906905,10.62373317,0.097703
1921920,1936934,(13#)64,1921921,12203.255,1921920,47333.817,1936889,2.658495,1921920,10.31177327,1929412,18547.443076,4.027051864,1925842,2.561464,1921920,10.31584764,1921921,2.440196,1921920,10.54018743,0.097236
1936935,1951949,(13#)129/2,1936943,12285.364,1936935,48814.375,1951949,2.658485,1936935,10.56323884,1944428,18671.708983,4.027037804,1937282,2.561784,1936935,10.56731089,1936943,2.441022,1936935,10.79065676,0.096775
1951950,1966964,(13#)65,1951951,12367.316,1951950,47970.175,1966963,2.658475,1951950,10.31169356,1959443,18795.702556,4.026991795,1953311,2.562281,1951950,10.31576154,1951951,2.441835,1951950,10.53812897,0.096321
1966965,1981979,(13#)131/2,1966967,12449.231,1966965,48662.185,1981963,2.658465,1966965,10.39158946,1974458,18919.905959,4.027016738,1969172,2.562756,1966965,10.39564130,1966967,2.442638,1966965,10.61705612,0.095873
1981980,1996994,(13#)66,1981997,12531.143,1981980,48605.286,1996979,2.658455,1981980,10.31161495,1989473,19043.579350,4.026954614,1982417,2.563050,1981980,10.31558189,1981997,2.443430,1981980,10.53612602,0.095431
1996995,2012009,(13#)133/2,1997003,12612.845,1996995,51800.143,2012009,2.658445,1996995,10.91813952,2004488,19167.487646,4.026967635,2002646,2.563645,1996995,10.92211023,1997003,2.444209,1996995,11.14609905,0.094996
2012010,2027024,(13#)67,2012011,12694.480,2018940,50215.289,2027023,2.658435,2018940,10.48482309,2019503,19291.116771,4.026946686,2016296,2.564088,2018940,10.48933219,2012011,2.444978,2012010,10.69281593,0.094566
2027025,2042039,(13#)135/2,2027033,12776.114,2040885,50049.744,2042039,2.658425,2040885,10.35329657,2034518,19414.655795,4.026931512,2029387,2.564360,2040885,10.35795489,2027033,2.445737,2040885,10.54906557,0.094142
2042040,2057054,(17#)4,2042059,12857.692,2042040,53196.650,2057053,2.658415,2042040,10.99889284,2049533,19538.225835,4.026946637,2042477,2.564715,2042040,11.00273639,2042059,2.446485,2042040,11.24038349,0.093723
2057055,2072069,(13#)137/2,2057087,12939.205,2057055,50559.494,2072053,2.658406,2057055,10.38780553,2064548,19661.262167,4.026875805,2057897,2.565159,2057055,10.39168090,2057087,2.447224,2057055,10.60772940,0.093310
2072070,2087084,(13#)69,2072078,13020.454,2072070,52908.286,2087081,2.658396,2072070,10.80240611,2079563,19784.675930,4.026905818,2080151,2.565724,2072070,10.80628230,2072087,2.447951,2072070,11.00209175,0.092902
2087085,2102099,(13#)139/2,2087086,13101.709,2087085,51189.594,2097152,2.658389,2087085,10.38661618,2094579,19907.663646,4.026871972,2090162,2.565993,2087085,10.39048640,2087086,2.448670,2087085,10.60478918,0.092500
2102100,2117114,(13#)70,2102102,13182.932,2102100,51133.706,2117099,2.658378,2102100,10.31131420,2109594,20030.731825,4.026877153,2102251,2.566290,2102100,10.31507112,2102117,2.449378,2102100,10.52862875,0.092103
2117115,2132129,(13#)141/2,2117119,13264.075,2117115,52591.723,2132129,2.658368,2117115,10.54041751,2124609,20153.564713,4.026857327,2118112,2.566742,2117115,10.54420044,2117119,2.450076,2117115,10.75688481,0.091711
2132130,2147144,(13#)71,2132134,13345.159,2132130,52513.096,2147137,2.658359,2132130,10.46068053,2139624,20276.181606,4.026816734,2132477,2.567062,2132130,10.46446771,2132147,2.450767,2132130,10.67631131,0.091324
2147145,2162159,(13#)143/2,2147146,13426.142,2147145,52077.064,2162137,2.658350,2147145,10.31120661,2154639,20398.951111,4.026828238,2148506,2.567498,2147145,10.31498960,2147161,2.451448,2147145,10.52601164,0.090942
2162160,2177174,(13#)72,2162164,13507.098,2162160,52390.988,2177167,2.658341,2162160,10.31117114,2169654,20521.406563,4.026799126,2165236,2.567864,2162160,10.31480792,2162177,2.452120,2162160,10.52516073,0.090564
2177175,2192189,(13#)145/2,2177206,13588.088,2177175,54656.611,2192161,2.658332,2177175,10.69303001,2184669,20643.827392,4.026784531,2178172,2.568187,2177175,10.69672354,2177206,2.452785,2177175,10.90596583,0.090191
2192190,2207204,(13#)73,2192194,13668.728,2204475,54151.573,2207203,2.658323,2204475,10.48090249,2199684,20766.280790,4.026796933,2194187,2.568572,2204475,10.48270954,2192207,2.453438,2192190,10.66871758,0.089823
2207205,2222219,(13#)147/2,2207206,13749.428,2207205,53331.021,2222219,2.658314,2207205,10.31106693,2214699,20888.230960,4.026732550,2210777,2.568950,2207205,10.31476689,2207213,2.454084,2207205,10.52267110,0.089460
