START,n_0,C_min,Npred_0,CpredAlign,Lambda_min,Jitter,JitterRatio
(17#)299/2,76519952,2.637322,76576477,2.620253,6.493130e-03,0.000463,3.686609e+01
(17#)150,76801957,2.637580,76831739,2.620336,6.559276e-03,0.000462,3.732468e+01
(17#)301/2,77046511,2.637491,77086979,2.620418,6.494239e-03,0.000461,3.703471e+01
(17#)151,77118317,2.636486,77342257,2.620499,6.082212e-03,0.000460,3.475435e+01
(17#)303/2,77547046,2.634729,77597441,2.620580,5.384663e-03,0.000459,3.082571e+01
(19#)8,77647972,2.636782,77852771,2.620661,6.132658e-03,0.000458,3.519869e+01
(17#)305/2,77874982,2.638674,78108001,2.620740,6.819798e-03,0.000456,3.932895e+01
(17#)153,78275107,2.638349,78363281,2.620820,6.666097e-03,0.000455,3.852527e+01
(17#)307/2,78486157,2.635975,78618521,2.620899,5.735744e-03,0.000454,3.320705e+01
(17#)154,78822322,2.634340,78873787,2.620978,5.085146e-03,0.000453,2.949669e+01
(17#)309/2,78966427,2.638268,79129049,2.621056,6.545351e-03,0.000452,3.807965e+01
(17#)155,79340026,2.638984,79384289,2.621133,6.787328e-03,0.000451,3.958093e+01
(17#)311/2,79589386,2.634917,79639537,2.621210,5.215639e-03,0.000450,3.046000e+01
(17#)156,79813457,2.637192,79894807,2.621287,6.049296e-03,0.000449,3.542316e+01
(17#)313/2,79993982,2.637292,80150047,2.621363,6.058222e-03,0.000448,3.555580e+01
(17#)157,80189056,2.636042,80405279,2.621439,5.555146e-03,0.000447,3.266890e+01
(17#)315/2,80483692,2.637151,80660579,2.621514,5.947154e-03,0.000446,3.506054e+01
(17#)158,80775787,2.638658,80915819,2.621589,6.489832e-03,0.000445,3.835730e+01
(17#)317/2,81090704,2.637190,81171061,2.621664,5.904726e-03,0.000443,3.504740e+01
(17#)159,81205606,2.638884,81426337,2.621738,6.518644e-03,0.000442,3.879186e+01
(17#)319/2,81457762,2.636467,81681563,2.621811,5.574463e-03,0.000441,3.323356e+01
(17#)160,81745228,2.639338,81936851,2.621884,6.634985e-03,0.000440,3.966818e+01
(17#)321/2,81948434,2.636703,82192109,2.621957,5.608288e-03,0.000439,3.358998e+01
(17#)161,82299649,2.636581,82447357,2.622029,5.534557e-03,0.000438,3.322374e+01
(19#)17/2,82476448,2.635786,82702597,2.622101,5.205525e-03,0.000437,3.131579e+01
(17#)162,82772831,2.636570,82957873,2.622173,5.475467e-03,0.000436,3.302064e+01
(17#)325/2,82974277,2.638083,83213071,2.622244,6.022077e-03,0.000435,3.641149e+01
(17#)163,83270389,2.638021,83468347,2.622314,5.971881e-03,0.000434,3.619124e+01
(17#)327/2,83573866,2.635813,83723639,2.622385,5.107464e-03,0.000433,3.101155e+01
(17#)164,83908249,2.637948,83978893,2.622454,5.890822e-03,0.000432,3.586574e+01
(17#)329/2,84107501,2.638511,84234149,2.622524,6.077530e-03,0.000431,3.709281e+01
(17#)165,84251312,2.638312,84489347,2.622593,5.975796e-03,0.000430,3.655581e+01
(17#)331/2,84692869,2.638572,84744659,2.622662,6.048029e-03,0.000429,3.708625e+01
(17#)166,84806881,2.637017,84999913,2.622730,5.432594e-03,0.000429,3.330303e+01
(17#)333/2,85253866,2.638908,85255169,2.622798,6.123508e-03,0.000428,3.764019e+01
(17#)167,85368512,2.638315,85510423,2.622865,5.873224e-03,0.000427,3.618267e+01
(17#)335/2,85668334,2.637413,85765679,2.622933,5.505355e-03,0.000426,3.399061e+01
(17#)168,85894337,2.638894,86020871,2.622999,6.041570e-03,0.000425,3.740000e+01
(17#)337/2,86057368,2.638057,86276167,2.623066,5.698799e-03,0.000424,3.535613e+01
(17#)169,86277679,2.638048,86531429,2.623132,5.670226e-03,0.000423,3.526241e+01
(17#)339/2,86635817,2.639347,86786681,2.623198,6.137354e-03,0.000422,3.826777e+01
(17#)170,86986723,2.638438,87041951,2.623263,5.768113e-03,0.000421,3.604513e+01
(17#)341/2,87237119,2.638759,87297169,2.623328,5.864990e-03,0.000420,3.674048e+01
(19#)9,87336859,2.639474,87552457,2.623393,6.111137e-03,0.000419,3.837947e+01
(17#)343/2,87739513,2.640518,87807719,2.623457,6.482196e-03,0.000418,4.081579e+01
(17#)172,87907256,2.639516,88062899,2.623521,6.078258e-03,0.000417,3.835731e+01
(17#)345/2,88317857,2.637953,88318211,2.623584,5.461916e-03,0.000417,3.445803e+01
(17#)173,88332746,2.639604,88573477,2.623648,6.063190e-03,0.000416,3.835577e+01
(17#)347/2,88779079,2.639884,88828721,2.623710,6.145630e-03,0.000415,3.897349e+01
(17#)174,88877512,2.639661,89083993,2.623773,6.037142e-03,0.000414,3.837681e+01
(17#)349/2,89108666,2.637577,89339221,2.623835,5.223705e-03,0.000413,3.327361e+01
(17#)175,89533657,2.638480,89594503,2.623897,5.542377e-03,0.000412,3.539563e+01
(17#)351/2,89819974,2.638140,89849731,2.623959,5.389877e-03,0.000411,3.450365e+01
(17#)176,90020452,2.637408,90105013,2.624020,5.089124e-03,0.000410,3.265366e+01
(17#)353/2,90240302,2.637067,90360241,2.624081,4.936575e-03,0.000410,3.167317e+01
(17#)177,90408334,2.637155,90615509,2.624142,4.946699e-03,0.000409,3.181663e+01
(17#)355/2,90811001,2.636897,90870761,2.624202,4.825997e-03,0.000408,3.111520e+01
(17#)178,90875329,2.638249,91126003,2.624262,5.315726e-03,0.000407,3.436609e+01
(17#)357/2,91148602,2.639899,91381271,2.624321,5.918463e-03,0.000406,3.836946e+01
(17#)179,91405261,2.638676,91636541,2.624381,5.432217e-03,0.000405,3.529630e+01
(17#)359/2,91757573,2.638221,91891799,2.624440,5.237286e-03,0.000404,3.411139e+01
(17#)180,92067589,2.638822,92147051,2.624499,5.442585e-03,0.000404,3.545297e+01
(19#)19/2,92385088,2.637805,92402281,2.624557,5.035012e-03,0.000403,3.287345e+01
(17#)181,92519813,2.637801,92657519,2.624615,5.011397e-03,0.000402,3.280100e+01
(17#)363/2,92901394,2.637219,92912789,2.624673,4.768636e-03,0.000401,3.128678e+01
(17#)182,92977351,2.636052,93168073,2.624731,4.303929e-03,0.000400,2.830250e+01
(17#)365/2,93168766,2.638208,93423329,2.624788,5.099768e-03,0.000400,3.355000e+01
(17#)183,93595127,2.639289,93678581,2.624845,5.487716e-03,0.000399,3.620050e+01
(17#)367/2,93719959,2.639809,93933809,2.624901,5.663385e-03,0.000398,3.745729e+01
(17#)184,94104617,2.639076,94189091,2.624958,5.363960e-03,0.000397,3.556171e+01
(17#)369/2,94231087,2.638209,94444331,2.625014,5.014048e-03,0.000396,3.332071e+01
(17#)185,94591381,2.639222,94699573,2.625070,5.376614e-03,0.000396,3.573737e+01
(17#)371/2,94942972,2.637647,94954859,2.625125,4.758718e-03,0.000395,3.170127e+01
(17#)186,95018488,2.639047,95210113,2.625181,5.268021e-03,0.000394,3.519289e+01
(17#)373/2,95327212,2.640352,95465369,2.625236,5.741445e-03,0.000393,3.846310e+01
(17#)187,95638024,2.638354,95720551,2.625290,4.963872e-03,0.000392,3.332653e+01
(17#)375/2,95862097,2.640045,95975861,2.625345,5.583646e-03,0.000392,3.750000e+01
(17#)188,96228532,2.639652,96231133,2.625399,5.414206e-03,0.000391,3.645269e+01
(17#)377/2,96281998,2.635636,96486371,2.625453,3.871067e-03,0.000390,2.611026e+01
(17#)189,96590467,2.639794,96741613,2.625506,5.427244e-03,0.000389,3.673008e+01
(17#)379/2,96761953,2.639482,96996877,2.625560,5.288479e-03,0.000389,3.578920e+01
(19#)10,97088941,2.637926,97252153,2.625613,4.678610e-03,0.000388,3.173454e+01
(17#)381/2,97285939,2.639383,97507391,2.625666,5.210600e-03,0.000387,3.544444e+01
(17#)191,97680082,2.638759,97762663,2.625718,4.954348e-03,0.000386,3.378497e+01
(17#)383/2,97795063,2.639579,98017901,2.625771,5.244868e-03,0.000386,3.577202e+01
(17#)192,98047841,2.640364,98273143,2.625823,5.522416e-03,0.000385,3.776883e+01
(17#)385/2,98359288,2.640322,98528401,2.625875,5.486706e-03,0.000384,3.762240e+01
(17#)193,98775877,2.639451,98783677,2.625926,5.137345e-03,0.000383,3.531332e+01
(17#)387/2,98843674,2.640498,99038939,2.625978,5.514138e-03,0.000383,3.791123e+01
(17#)194,99073283,2.639764,99294187,2.626029,5.216700e-03,0.000382,3.595550e+01
(17#)389/2,99515047,2.639813,99549449,2.626080,5.215841e-03,0.000381,3.604462e+01
(17#)195,99768322,2.637211,99804697,2.626130,4.210640e-03,0.000380,2.916053e+01
(17#)391/2,99946831,2.638389,100059937,2.626181,4.637804e-03,0.000380,3.212632e+01
(17#)196,100111906,2.638212,100315157,2.626231,4.551676e-03,0.000379,3.161214e+01
(17#)393/2,100388272,2.639528,100570441,2.626281,5.031336e-03,0.000378,3.504497e+01
(17#)197,100693913,2.639089,100825667,2.626330,4.846347e-03,0.000378,3.375397e+01
(17#)395/2,101034746,2.641022,101080961,2.626380,5.559491e-03,0.000377,3.883820e+01
(17#)198,101260834,2.638852,101336233,2.626429,4.718845e-03,0.000376,3.303989e+01
(17#)397/2,101352367,2.639342,101591467,2.626478,4.885858e-03,0.000376,3.421277e+01
(17#)199,101621434,2.637634,101846741,2.626526,4.220243e-03,0.000375,2.962133e+01
(19#)21/2,101991091,2.639018,102101971,2.626575,4.726162e-03,0.000374,3.327005e+01
(17#)200,102196747,2.638929,102357239,2.626623,4.674162e-03,0.000373,3.299196e+01
(17#)401/2,102382802,2.637417,102612481,2.626671,4.082764e-03,0.000373,2.880965e+01
(17#)201,102817096,2.639161,102867757,2.626719,4.725525e-03,0.000372,3.344624e+01
(17#)403/2,103122529,2.639256,103122997,2.626767,4.743247e-03,0.000371,3.366307e+01
(17#)202,103320814,2.640236,103378271,2.626814,5.096602e-03,0.000371,3.617790e+01
(17#)405/2,103389514,2.639476,103633477,2.626861,4.790815e-03,0.000370,3.409459e+01
(17#)203,103821217,2.637721,103888783,2.626908,4.107798e-03,0.000369,2.930352e+01
(17#)407/2,103945861,2.637746,104144009,2.626955,4.099384e-03,0.000369,2.924390e+01
(17#)204,104239084,2.640232,104399293,2.627002,5.023520e-03,0.000368,3.595109e+01
(17#)409/2,104612386,2.639666,104654549,2.627048,4.791612e-03,0.000367,3.438147e+01
(17#)205,104680729,2.639588,104909803,2.627094,4.744552e-03,0.000367,3.404360e+01
(17#)411/2,104983624,2.639516,105165059,2.627140,4.699765e-03,0.000366,3.381421e+01
(17#)206,105392479,2.636846,105420311,2.627186,3.670195e-03,0.000365,2.646575e+01
(17#)413/2,105589153,2.638582,105675569,2.627231,4.311212e-03,0.000365,3.109863e+01
(17#)207,105751579,2.641308,105930787,2.627276,5.326681e-03,0.000364,3.854945e+01
(17#)415/2,106101026,2.638222,106186037,2.627321,4.140510e-03,0.000363,3.003030e+01
(17#)208,106267321,2.639040,106441273,2.627366,4.433391e-03,0.000363,3.215978e+01
(17#)417/2,106519801,2.639658,106696589,2.627411,4.650413e-03,0.000362,3.383149e+01
(19#)11,106738804,2.639706,106951841,2.627455,4.651850e-03,0.000362,3.384254e+01
(17#)419/2,107167198,2.640604,107207099,2.627500,4.974855e-03,0.000361,3.629917e+01
(17#)210,107225416,2.639657,107462339,2.627544,4.599415e-03,0.000360,3.364722e+01
(17#)421/2,107655619,2.638636,107717609,2.627588,4.195802e-03,0.000360,3.068889e+01
(17#)211,107972233,2.639745,107972863,2.627631,4.599642e-03,0.000359,3.374373e+01
(17#)423/2,108107212,2.638805,108228083,2.627675,4.226738e-03,0.000358,3.108939e+01
(17#)212,108237937,2.639201,108483373,2.627718,4.360431e-03,0.000358,3.207542e+01
(17#)425/2,108679906,2.639922,108738611,2.627761,4.617218e-03,0.000357,3.406443e+01
(17#)213,108743017,2.638278,108993883,2.627804,3.977915e-03,0.000357,2.933894e+01
(17#)427/2,109080151,2.639030,109249139,2.627847,4.246546e-03,0.000356,3.141292e+01
(17#)214,109485668,2.640213,109504363,2.627889,4.678733e-03,0.000355,3.471549e+01
(17#)429/2,109695448,2.639208,109759627,2.627932,4.281647e-03,0.000355,3.176338e+01
(17#)215,109966684,2.640010,110014873,2.627974,4.569498e-03,0.000354,3.400000e+01
(17#)431/2,110067109,2.640378,110270117,2.628016,4.692900e-03,0.000354,3.492090e+01
(17#)216,110442529,2.636421,110525407,2.628058,3.177145e-03,0.000353,2.369122e+01
(17#)433/2,110725558,2.639394,110780641,2.628100,4.288194e-03,0.000352,3.208523e+01
(17#)217,110996521,2.639285,111035923,2.628141,4.231295e-03,0.000352,3.165909e+01
(17#)435/2,111052807,2.640713,111291161,2.628182,4.756604e-03,0.000351,3.570085e+01
(17#)218,111443336,2.639024,111546433,2.628223,4.101199e-03,0.000351,3.077208e+01
